date,Open,High,Low,Close,Volume
2020-03-03,8877.81,8910.6,8665.01,8787.27,1091.9205736802
2020-03-04,8787.27,8956.18,8670.0,8882.25,1283.9086842734
2020-03-05,8882.25,9168.62,8876.79,9049.04,1573.5275763485
2020-03-06,9049.04,9180.5,9024.59,9120.0,696.4971300652
2020-03-07,9120.0,9225.0,8720.0,8757.45,699.6871092289
2020-03-08,8757.45,8760.0,8000.02,8074.97,2074.5321957607
2020-03-09,8074.97,8074.97,7310.0,7908.79,5202.4360171752
2020-03-10,7908.79,8153.88,7705.0,7926.0,3226.5746633102
2020-03-11,7926.0,8020.0,7575.01,7656.57,2526.8236824495
2020-03-12,7656.57,7656.57,3901.25,5301.14,26579.7424274409
2020-03-13,5301.14,6000.0,4812.74,5607.46,10535.1367375313
2020-03-14,5607.46,5607.46,5051.95,5168.42,3445.8597624781
2020-03-15,5168.42,5987.11,5168.42,5258.08,5712.9939748621
2020-03-16,5258.08,5424.82,4428.83,5347.41,14638.8452522279
2020-03-17,5347.41,5563.18,5075.0,5415.14,4937.3197269301
2020-03-18,5415.14,5500.0,5019.72,5305.0,6119.0465580339
2020-03-19,5305.0,6436.99,5296.04,6169.0,8527.6896071396
2020-03-20,6169.0,6961.65,5660.77,6262.57,8538.1748196887
2020-03-21,6262.57,6464.21,5863.67,6362.46,2930.0374678017
2020-03-22,6362.46,6416.5,5689.92,5963.72,4750.99318396
2020-03-23,5963.72,6711.19,5748.39,6560.95,8564.1979689799
2020-03-24,6560.95,6866.7,6405.0,6577.72,6312.8965397312
2020-03-25,6577.72,6977.69,6471.08,6747.55,4540.126200463
2020-03-26,6747.55,6869.5,6530.01,6821.95,2263.0572456501
2020-03-27,6821.95,6850.0,6071.87,6127.86,2960.2034436119
2020-03-28,6127.86,6334.28,6038.09,6219.79,1440.8546018247
2020-03-29,6219.79,6226.64,5857.41,6011.5,2167.7780073684
2020-03-30,6011.5,6629.18,6000.0,6450.0,2952.4038822285
2020-03-31,6450.0,6519.21,6256.87,6383.69,1522.9423121585
2020-04-01,6383.69,6767.57,6156.47,6623.92,3049.0633487628
2020-04-02,6623.92,7273.0,6585.17,6787.4,5005.8954719104
2020-04-03,6787.4,7048.72,6609.47,6702.98,2772.6973730472
2020-04-04,6702.98,7016.0,6658.68,6802.53,1760.5685414903
2020-04-05,6802.53,6895.69,6678.6,6848.94,1303.232757924
2020-04-06,6848.94,7465.0,6848.94,7329.68,3955.6796615581
2020-04-07,7329.68,7468.42,7078.0,7355.98,2118.9584836816
2020-04-08,7355.98,7432.23,7207.5,7291.99,2373.5477011787
2020-04-09,7291.99,7366.28,7115.04,7181.24,2248.2908531988
2020-04-10,7181.24,7181.24,6755.0,6922.02,2547.0782778753
2020-04-11,6922.02,6954.63,6775.0,6819.05,919.4380004234
2020-04-12,6819.05,7203.19,6562.0,6688.22,2323.3212893234
2020-04-13,6688.22,6924.0,6621.21,6903.82,2543.0922695768
2020-04-14,6903.82,6987.94,6775.0,6911.93,1771.5099267225
2020-04-15,6911.93,6936.12,6472.26,6661.49,2575.7661430028
2020-04-16,6661.49,7219.34,6633.72,7095.71,4688.6390589712
2020-04-17,7095.71,7159.64,7000.67,7104.85,1408.373987016
2020-04-18,7104.85,7303.13,7071.77,7247.14,1201.990625729
2020-04-19,7247.14,7256.62,7069.0,7180.39,785.3646877548
2020-04-20,7180.39,7231.9,6757.15,6868.43,2646.3713276893
2020-04-21,6868.43,6964.23,6763.24,6876.85,2435.1591279821
2020-04-22,6876.85,7193.5,6859.66,7126.88,1822.9259679294
2020-04-23,7126.88,7777.76,7033.93,7531.48,3383.1385964629
2020-04-24,7531.48,7615.36,7395.25,7531.4,1959.8512267735
2020-04-25,7531.4,7715.53,7482.77,7575.1,791.5469089284
2020-04-26,7575.1,7812.07,7480.08,7740.35,1370.6220560854
2020-04-27,7740.35,7803.99,7637.17,7719.16,1239.8935361179
2020-04-28,7719.16,7877.49,7675.55,7828.44,1752.1227017562
2020-04-29,7828.44,9303.71,7820.38,9303.0,6668.982724982
2020-04-30,9303.0,9473.55,8411.0,8670.0,5055.7125220424
2020-05-01,8670.0,9070.65,8660.44,8838.82,3211.3901345485
2020-05-02,8838.82,9205.85,8777.73,9144.68,1181.0481560779
2020-05-03,9144.68,9159.4,8645.12,8733.73,1930.1914676253
2020-05-04,8733.73,8975.52,8535.99,8866.02,2036.775110146
2020-05-05,8866.02,9122.68,8775.66,8981.5,2712.1828355233
2020-05-06,8981.5,9415.0,8966.75,9303.28,3992.5164892658
2020-05-07,9303.28,10080.0,9241.81,9944.62,6026.1899343937
2020-05-08,9944.62,10029.61,9713.39,9874.08,3770.4253134668
2020-05-09,9874.08,9885.94,8133.88,8641.42,5359.1638419626
2020-05-10,8641.42,8910.83,8259.0,8705.73,3230.1115694655
2020-05-11,8705.73,9176.2,8200.0,8723.37,6641.2759956485
2020-05-12,8723.37,8983.6,8618.75,8917.17,2615.5205434058
2020-05-13,8917.17,9416.89,8837.26,9359.71,2316.2529850631
2020-05-14,9359.71,9950.0,9242.96,9491.62,4256.506210227
2020-05-15,9491.62,9722.13,9117.41,9432.45,2545.1083734018
2020-05-16,9432.45,9583.75,9265.34,9543.68,794.2758787423
2020-05-17,9543.68,9955.32,9457.3,9859.74,1536.5727353345
2020-05-18,9859.74,9909.33,9452.5,9518.31,1831.3206015865
2020-05-19,9518.31,9900.0,9467.86,9722.01,1860.0041038816
2020-05-20,9722.01,9845.15,9302.03,9465.2,2334.0198098756
2020-05-21,9465.2,9527.79,8802.0,8980.03,3146.7690433311
2020-05-22,8980.03,9310.0,8927.52,9287.48,1267.4835411194
2020-05-23,9287.48,9310.0,9091.94,9205.97,668.2393119418
2020-05-24,9205.97,9302.16,8640.0,8786.3,1408.2581486239
2020-05-25,8786.3,8975.87,8675.73,8898.77,1259.7084012978
2020-05-26,8898.77,9015.46,8699.0,8825.24,1903.3791164301
2020-05-27,8825.24,9289.16,8825.24,9167.35,1965.0867058138
2020-05-28,9167.35,9600.0,9113.47,9515.67,2339.8051243553
2020-05-29,9515.67,9589.0,9329.41,9387.92,1475.517896718
2020-05-30,9387.92,9750.32,9387.92,9585.16,1325.8395523469
2020-05-31,9585.16,9635.93,9385.0,9548.6,960.2374810309
2020-06-01,9548.6,10425.0,9500.0,10101.0,5238.7941233743
2020-06-02,10101.0,10184.1,9260.51,9490.86,5617.2741259455
2020-06-03,9490.86,9690.99,9387.81,9673.24,1538.9750512586
2020-06-04,9673.24,9888.0,9452.5,9801.22,2464.057154913
2020-06-05,9801.22,9860.33,9533.12,9629.73,2012.2906742301
2020-06-06,9629.73,9740.43,9580.0,9686.14,606.2702082951
2020-06-07,9686.14,9815.0,9375.0,9727.5,1440.5986713151
2020-06-08,9727.5,10189.59,9558.89,9682.47,2379.2278521867
2020-06-09,9682.47,9839.98,9628.61,9757.9,1432.8691721942
2020-06-10,9757.9,10013.75,9670.0,9891.06,3018.8471267357
2020-06-11,9891.06,9919.77,9041.96,9349.62,4176.9911359955
2020-06-12,9349.62,9555.54,9302.11,9411.45,1787.3862100779
2020-06-13,9411.45,9499.12,9352.71,9431.18,449.1891453361
2020-06-14,9431.18,9445.15,9132.5,9147.94,961.1687739109
2020-06-15,9147.94,9586.61,8902.5,9564.41,3374.9023525695
2020-06-16,9564.41,9584.07,9400.02,9449.29,1537.9397627122
2020-06-17,9449.29,9562.16,9235.0,9422.55,1332.7443350675
2020-06-18,9422.55,9481.0,9233.0,9264.76,1010.3431660711
2020-06-19,9264.76,9429.19,9247.79,9322.18,1551.8601693897
2020-06-20,9322.18,9402.21,9167.75,9369.97,743.9195721392
2020-06-21,9369.97,9419.04,9273.03,9377.5,466.5906705314
2020-06-22,9377.5,9786.19,9369.62,9657.0,1749.8364308639
2020-06-23,9657.0,9696.56,9580.27,9647.69,1495.5570798137
2020-06-24,9647.69,9666.0,8981.97,9081.56,3222.1333268298
2020-06-25,9081.56,9335.73,9073.22,9234.9,1730.0526342844
2020-06-26,9234.9,9262.74,9029.57,9152.19,1866.2858124784
2020-06-27,9152.19,9184.54,8825.0,8968.46,1157.9576843991
2020-06-28,8968.46,9190.0,8947.61,9095.03,542.24640732
2020-06-29,9095.03,9237.44,9018.47,9163.46,1690.0930905956
2020-06-30,9163.46,9190.25,9061.78,9138.14,1161.8168420336
2020-07-01,9138.14,9298.0,9050.0,9243.71,2265.6688778567
2020-07-02,9243.71,9258.68,8940.0,9091.0,1901.9862676184
2020-07-03,9091.0,9134.33,9042.8,9088.22,1072.7059633487
2020-07-04,9088.22,9196.69,9045.21,9132.43,414.8256501753
2020-07-05,9132.43,9134.97,8914.04,9095.07,636.4400386342
2020-07-06,9095.07,9380.92,9084.77,9301.44,1842.6148104022
2020-07-07,9301.44,9327.41,9205.67,9303.98,1581.4213593093
2020-07-08,9303.98,9493.02,9257.77,9390.93,1802.2117900614
2020-07-09,9390.93,9434.09,9165.68,9219.22,1971.2634068071
2020-07-10,9219.22,9320.0,9125.0,9267.7,1479.3159659434
2020-07-11,9267.7,9293.01,9182.89,9279.06,688.4176645139
2020-07-12,9279.06,9346.54,9159.05,9272.81,750.9134751379
2020-07-13,9272.81,9345.58,9197.22,9215.14,1461.1005635595
2020-07-14,9215.14,9283.7,9091.76,9235.59,1716.8951335084
2020-07-15,9235.59,9249.96,9154.9,9197.6,1770.7032501342
2020-07-16,9197.6,9212.24,9033.0,9113.55,1880.8046645189
2020-07-17,9113.55,9221.85,9075.0,9142.64,1540.5950496046
2020-07-18,9142.64,9219.35,9131.85,9160.1,680.7061689176
2020-07-19,9160.1,9244.19,9108.32,9194.56,573.4742510754
2020-07-20,9194.56,9210.0,9135.0,9182.44,1420.6575251217
2020-07-21,9182.44,9437.68,9180.0,9368.93,2197.1240790612
2020-07-22,9368.93,9565.24,9281.59,9511.62,1719.5138313519
2020-07-23,9511.62,9676.0,9455.86,9574.13,1953.1983372824
2020-07-24,9574.13,9650.0,9482.06,9595.08,1606.5223372669
2020-07-25,9595.08,9747.23,9576.88,9690.92,798.8411565912
2020-07-26,9690.92,10331.99,9673.48,10264.64,3183.1302411921
2020-07-27,10264.64,11417.66,10132.41,10987.18,6025.1295292041
2020-07-28,10987.18,11199.23,10590.0,10978.28,4655.3516593296
2020-07-29,10978.28,11360.0,10930.0,11014.93,3493.316377122
2020-07-30,11014.93,11195.34,10828.11,10992.36,2359.9402101053
2020-07-31,10992.36,11463.6,10992.36,11374.67,2832.09005245
2020-08-01,11374.67,12024.0,11344.31,12013.1,1737.6793792079
2020-08-02,12013.1,12132.11,10582.32,11126.07,3494.9024880361
2020-08-03,11126.07,11488.59,11126.07,11266.38,1951.6278844999
2020-08-04,11266.38,11330.06,11012.51,11249.4,1727.4517432454
2020-08-05,11249.4,11822.22,11234.55,11668.82,2621.3743291856
2020-08-06,11668.82,11921.63,11580.01,11840.01,2341.2715120201
2020-08-07,11840.01,11861.35,11353.07,11564.69,2161.8044298075
2020-08-08,11564.69,11822.22,11540.94,11751.25,863.6723129546
2020-08-09,11751.25,12099.0,11540.07,12040.15,1177.0366039075
2020-08-10,12040.15,12087.79,11500.0,11840.01,2625.3323076285
2020-08-11,11840.01,11874.38,11132.5,11370.0,3359.9153820929
2020-08-12,11370.0,11675.52,11155.13,11577.47,2014.0522258747
2020-08-13,11577.47,11852.09,11280.0,11749.18,2079.8345947795
2020-08-14,11749.18,11988.23,11656.51,11904.01,1680.5882401445
2020-08-15,11904.01,11984.02,11689.41,11931.31,737.6081592412
2020-08-16,11931.31,11945.4,11697.0,11850.89,778.8265407037
2020-08-17,11850.89,12475.91,11789.23,12319.38,3464.0155813964
2020-08-18,12319.38,12323.68,11825.01,11842.01,2689.2148205965
2020-08-19,11842.01,11922.7,11578.29,11709.74,1913.4216091894
2020-08-20,11709.74,11899.99,11677.01,11868.71,1108.964645273
2020-08-21,11868.71,11879.12,11377.0,11476.51,2209.4387151296
2020-08-22,11476.51,11696.37,11416.77,11610.61,548.6557131659
2020-08-23,11610.61,11714.17,11521.03,11682.41,349.5063859102
2020-08-24,11682.41,11827.21,11649.63,11673.96,1199.1152971654
2020-08-25,11673.96,11702.98,11120.0,11367.78,1867.3740389386
2020-08-26,11367.78,11820.0,11255.0,11393.67,1456.4349907442
2020-08-27,11393.67,11592.99,11130.34,11381.24,1592.4746534616
2020-08-28,11381.24,11557.14,11369.54,11509.36,1752.1473899594
2020-08-29,11509.36,11651.07,11430.28,11615.75,551.8887796722
2020-08-30,11615.75,11728.41,11559.19,11684.13,791.9682637275
2020-08-31,11684.13,11777.77,11540.27,11700.34,1647.0977333787
2020-09-01,11700.34,12068.59,11688.05,11843.67,2501.4820932693
2020-09-02,11843.67,11900.0,11165.3,11372.36,3556.3636402293
2020-09-03,11372.36,11478.95,10000.0,10292.3,5328.983372841
2020-09-04,10292.3,10634.4,9920.0,10412.23,4119.5278418449
2020-09-05,10412.23,10502.34,9878.0,10176.76,1989.4646770087
2020-09-06,10176.76,10358.04,10003.46,10209.95,827.971478512
2020-09-07,10209.95,10441.64,9880.5,10306.55,1631.6142219549
2020-09-08,10306.55,10331.9,9850.82,10027.59,2644.4227867799
2020-09-09,10027.59,10418.11,10003.4,10382.57,1812.5838756437
2020-09-10,10382.57,10501.25,10215.52,10229.56,1538.3137618666
2020-09-11,10229.56,10416.84,10207.9,10349.41,1509.5653775543
2020-09-12,10349.41,10561.09,10280.0,10561.09,809.9980887116
2020-09-13,10561.09,10586.0,10219.17,10363.86,996.6871777888
2020-09-14,10363.86,10830.0,10325.0,10761.95,1800.2701417817
2020-09-15,10761.95,10935.25,10620.0,10778.31,1605.1597683507
2020-09-16,10778.31,11101.0,10766.79,10872.99,1301.780139977
2020-09-17,10872.99,10981.55,10746.8,10935.43,1477.3126811762
2020-09-18,10935.43,11040.38,10817.83,10978.68,1016.1343149639
2020-09-19,10978.68,11182.0,10896.15,10947.97,672.0673173132
2020-09-20,10947.97,10996.68,10769.66,10966.22,599.7537445704
2020-09-21,10966.22,10997.85,10290.08,10459.33,2024.7074686519
2020-09-22,10459.33,10582.64,10367.77,10484.6,1114.1485986131
2020-09-23,10484.6,10542.9,10139.0,10302.43,1802.8376746598
2020-09-24,10302.43,10792.33,10272.26,10671.04,2136.7523540241
2020-09-25,10671.04,10763.39,10552.95,10712.07,1571.2218983005
2020-09-26,10712.07,10829.17,10671.34,10787.07,418.7673821238
2020-09-27,10787.07,10957.15,10600.0,10894.13,797.4766814759
2020-09-28,10894.13,10945.86,10633.49,10688.15,1415.9182489647
2020-09-29,10688.15,10870.06,10638.18,10750.01,1219.3988839456
2020-09-30,10750.01,10859.32,10666.46,10802.58,1119.9075517888
2020-10-01,10802.58,10934.11,10445.95,10640.95,2710.0437547271
2020-10-02,10640.95,10665.06,10377.74,10556.56,1415.2730450022
2020-10-03,10556.56,10605.81,10504.54,10555.06,501.7549351395
2020-10-04,10555.06,10741.92,10555.06,10672.37,518.5950994675
2020-10-05,10672.37,10801.39,10625.0,10773.28,1242.9872714452
2020-10-06,10773.28,10791.81,10530.79,10582.74,1429.9768550148
2020-10-07,10582.74,10686.2,10572.97,10649.71,1693.5735752056
2020-10-08,10649.71,10961.71,10540.0,10893.63,1513.3479542798
2020-10-09,10893.63,11493.8,10836.05,11411.07,2175.4286456156
2020-10-10,11411.07,11432.44,11240.89,11338.97,665.1264198656
2020-10-11,11338.97,11448.83,11278.01,11392.64,800.6032811774
2020-10-12,11392.64,11729.62,11186.14,11460.05,1813.0481709865
2020-10-13,11460.05,11565.05,11315.32,11400.0,1386.9240333859
2020-10-14,11400.0,11554.34,11300.0,11385.71,1328.8595747661
2020-10-15,11385.71,11620.88,11256.15,11514.22,1260.4266489698
2020-10-16,11514.22,11514.22,11205.09,11372.39,1289.8538435901
2020-10-17,11372.39,11412.13,11267.17,11378.23,565.5830600789
2020-10-18,11378.23,11542.18,11378.23,11426.09,459.307041483
2020-10-19,11426.09,11834.42,11421.19,11746.01,1739.7594705788
2020-10-20,11746.01,12250.0,11714.25,12202.19,2891.851725621
2020-10-21,12202.19,13261.2,12146.58,12745.04,4777.5771109488
2020-10-22,12745.04,13212.24,12700.0,12983.1,2569.9541271528
2020-10-23,12983.1,13037.14,12734.33,12988.35,2336.6037328264
2020-10-24,12988.35,13357.71,12923.87,13308.71,639.4385173808
2020-10-25,13308.71,13357.71,12867.69,13109.29,936.1601797489
2020-10-26,13109.29,13252.89,12780.89,13092.12,2345.4298434934
2020-10-27,13092.12,13860.0,13075.0,13803.0,4344.9792746852
2020-10-28,13803.0,13838.05,12900.0,13294.27,3498.579900636
2020-10-29,13294.27,13673.03,12980.65,13449.48,1459.7081624646
2020-10-30,13449.48,13742.42,13135.08,13510.63,3129.5130038633
2020-10-31,13510.63,14101.46,13470.09,13707.8,1144.3558035423
2020-11-01,13707.8,13873.23,13634.26,13714.71,571.1540343021
2020-11-02,13714.71,13771.0,13224.02,13409.22,2021.7062059466
2020-11-03,13409.22,14088.08,13300.01,13918.7,2186.5821223454
2020-11-04,13918.7,14395.79,13550.33,14336.09,2146.1879270116
2020-11-05,14336.09,15973.99,14264.32,15463.93,3887.7330215201
2020-11-06,15463.93,15816.61,15193.77,15579.19,1960.1511563813
2020-11-07,15579.19,15647.54,14350.23,14989.0,2225.8293613234
2020-11-08,14989.0,15672.1,14925.85,15461.22,828.9231921307
2020-11-09,15461.22,15850.0,14818.0,15357.46,2496.3476500165
2020-11-10,15357.46,15501.39,15100.0,15420.93,1719.0623784687
2020-11-11,15420.93,16000.0,15350.0,15667.92,1671.0625109629
2020-11-12,15667.92,16495.0,15628.85,16455.32,2515.1238454406
2020-11-13,16455.32,16472.71,15969.97,16201.46,1459.0649626282
2020-11-14,16201.46,16229.33,15710.0,15951.09,952.943189819
2020-11-15,15951.09,16170.18,15800.0,16022.21,608.2683021227
2020-11-16,16022.21,16891.0,15997.45,16597.83,2714.7148673721
2020-11-17,16597.83,18091.2,16577.44,18052.8,2721.2079400131
2020-11-18,18052.8,18489.23,17220.0,17939.06,4101.9087911157
2020-11-19,17939.06,18196.0,17366.03,17957.99,1648.4112087608
2020-11-20,17957.99,18978.0,17954.29,18700.59,2071.9208767224
2020-11-21,18700.59,18925.0,18355.0,18580.18,1983.0135988634
2020-11-22,18580.18,18690.74,17621.05,18392.92,1266.3905330245
2020-11-23,18392.92,18779.38,18150.91,18366.84,2461.9293006253
2020-11-24,18366.84,19444.58,18075.47,18841.7,3893.937596097
2020-11-25,18841.7,19500.0,17196.29,17947.66,4131.0886678274
2020-11-26,17947.66,18098.75,16213.0,17095.85,5570.5439806197
2020-11-27,17095.85,17354.56,16444.0,17007.21,2825.2457775834
2020-11-28,17007.21,17910.01,16884.72,17910.0,1454.4953656903
2020-11-29,17910.0,18600.0,17691.53,18600.0,1138.8076253988
2020-11-30,18600.0,19883.33,18350.49,19437.03,3493.032053335
2020-12-01,19437.03,19940.4,18107.0,18625.02,4783.0792522438
2020-12-02,18625.02,19343.23,18347.0,19104.23,1496.3672681874
2020-12-03,19104.23,19621.51,18884.95,19182.37,1606.4404296008
2020-12-04,19182.37,19463.92,18510.0,18832.19,1694.4485323071
2020-12-05,18832.19,19350.0,18821.9,19202.68,562.9663737146
2020-12-06,19202.68,19425.0,18888.0,19290.65,423.377303227
2020-12-07,19290.65,19399.99,18908.0,19164.87,1158.3312957476
2020-12-08,19164.87,19298.64,18025.0,18302.24,1914.4683264309
2020-12-09,18302.24,18652.1,17610.0,18406.12,2104.7081128839
2020-12-10,18406.12,18505.48,17888.01,17990.3,1626.570942905
2020-12-11,17990.3,18386.42,17580.04,18293.19,2056.5339074176
2020-12-12,18293.19,18950.0,18265.99,18802.37,660.3029677353
2020-12-13,18802.37,19408.16,18787.01,19268.47,822.9433131475
2020-12-14,19268.47,19566.02,19038.0,19489.05,1161.9252615714
2020-12-15,19489.05,19560.0,19056.0,19365.77,1263.2677979373
2020-12-16,19365.77,22188.68,19317.21,21767.47,5025.6422076429
2020-12-17,21767.47,23781.0,21744.05,22840.0,5292.553490155
2020-12-18,22840.0,23276.9,22360.51,23140.58,1549.8695565266
2020-12-19,23140.58,24192.18,22784.55,23381.12,2091.3758676838
2020-12-20,23381.12,24299.0,23117.34,23965.15,1249.535491045
2020-12-21,23965.15,24115.39,21914.09,22858.81,3615.3695963882
2020-12-22,22858.81,24064.91,22385.7,23691.25,2060.1083124045
2020-12-23,23691.25,24094.4,22625.95,22883.53,2967.6353382898
2020-12-24,22883.53,23800.0,22807.94,23473.44,1399.3937033094
2020-12-25,23473.44,25029.0,23448.64,24930.31,1886.5475603564
2020-12-26,24930.31,26940.0,24575.0,26573.88,1745.9710093826
2020-12-27,26573.88,28395.0,25792.41,27279.54,2524.6411799486
2020-12-28,27279.54,27487.23,26400.0,26412.52,2082.4552235126
2020-12-29,26412.52,28250.0,25847.0,28036.65,2498.7053075357
2020-12-30,28036.65,29316.49,27342.74,29041.41,2728.8441048538
2020-12-31,29041.41,29524.0,27950.0,29363.61,2081.0594199076
2021-01-01,29363.61,29684.56,28698.87,29441.14,1370.5696878774
2021-01-02,29441.14,33309.76,29313.31,32637.23,3684.9366820222
2021-01-03,32637.23,34776.0,32301.61,33617.3,2175.1388612188
2021-01-04,33617.3,33669.0,27632.34,31203.46,4603.921518973
2021-01-05,31203.46,34536.29,29914.5,34228.19,3056.5630668166
2021-01-06,34228.19,37824.48,33685.82,37613.11,4924.9962194883
2021-01-07,37613.11,40396.0,36129.05,38474.78,5743.5155246883
2021-01-08,38474.78,41999.99,37574.79,40279.03,5661.8498697045
2021-01-09,40279.03,41470.21,38768.82,40490.5,2678.9480167972
2021-01-10,40490.5,41196.62,33100.0,35435.13,5913.671786521
2021-01-11,35435.13,36323.25,30250.0,35000.0,12556.0145246753
2021-01-12,35000.0,36651.34,32178.29,33804.23,5245.7676481452
2021-01-13,33804.23,38188.33,32800.0,37040.7,4049.909358897
2021-01-14,37040.7,40112.79,36751.4,38706.52,2686.5102931732
2021-01-15,38706.52,38849.96,34353.63,36549.31,4503.9937160391
2021-01-16,36549.31,37949.71,35400.01,36215.22,1855.5284316078
2021-01-17,36215.22,36840.11,33868.96,35089.93,1759.9371747346
2021-01-18,35089.93,37469.21,34778.0,36509.42,2083.8380520798
2021-01-19,36509.42,37934.2,35005.0,35075.53,2726.2907895569
2021-01-20,35075.53,35964.95,33400.0,34603.74,2900.0097703311
2021-01-21,34603.74,35000.0,28800.0,30943.32,7290.5217967213
2021-01-22,30943.32,33880.0,30473.87,32393.63,2869.2280169282
2021-01-23,32393.63,33479.49,31444.0,32500.0,941.9984628795
2021-01-24,32500.0,33672.18,30958.0,33585.44,1668.4762788306
2021-01-25,33585.44,34885.56,31481.38,31557.64,2502.7824662631
2021-01-26,31557.64,32951.0,30833.97,31852.6,2542.8568678082
2021-01-27,31852.6,32059.73,29191.9,31514.54,5779.1357793619
2021-01-28,31514.54,34671.77,30866.39,33864.01,4614.5474161102
2021-01-29,33864.01,38665.71,31968.27,33289.13,7733.4316040119
2021-01-30,33289.13,34805.65,33153.17,33949.79,1379.029866164
2021-01-31,33949.79,34205.0,32200.0,33608.78,1153.4575164351
2021-02-01,33608.78,34700.0,33106.09,33589.89,2134.5911092968
2021-02-02,33589.89,36545.05,33535.61,36467.28,2328.3504726536
2021-02-03,36467.28,38375.0,35583.18,37551.56,2559.7074188733
2021-02-04,37551.56,38785.99,36211.08,37380.18,2637.0913205067
2021-02-05,37380.18,39700.0,37057.78,39415.76,2032.7773364587
2021-02-06,39415.76,41000.0,38368.69,38897.95,2002.1052699161
2021-02-07,38897.95,39748.96,37400.0,38107.34,1239.870461406
2021-02-08,38107.34,47519.31,38060.68,46653.5,5944.3686841596
2021-02-09,46653.5,48201.23,45037.8,46309.88,2992.1572940233
2021-02-10,46309.88,47367.17,43762.99,45513.94,2479.6867434728
2021-02-11,45513.94,48975.0,44457.55,47624.29,2589.0019048139
2021-02-12,47624.29,48246.6,46289.93,47938.87,2413.8731500836
2021-02-13,47938.87,48027.3,46290.25,47381.8,1252.4367157862
2021-02-14,47381.8,49700.0,45830.01,47185.29,2174.8999015458
2021-02-15,47185.29,49600.0,46334.68,49587.2,1736.0346620938
2021-02-16,49587.2,50602.34,47818.86,49649.93,2776.2707089079
2021-02-17,49649.93,52668.45,49164.23,52068.01,2858.2001271473
2021-02-18,52068.01,52344.0,50500.0,51241.23,2002.6016276812
2021-02-19,51241.23,56605.6,50906.0,55761.1,3143.9309706583
2021-02-20,55761.1,57500.0,54000.0,56541.2,1349.1918761199
2021-02-21,56541.2,58481.6,55800.0,55914.43,1454.9033871025
2021-02-22,55914.43,56651.47,47000.0,51847.25,5371.3115236023
2021-02-23,51847.25,52294.87,44248.0,50965.74,6641.8988140334
2021-02-24,50965.74,51442.01,48113.83,50266.89,2798.460718566
2021-02-25,50266.89,52074.0,46000.0,47360.43,3900.7149105193
2021-02-26,47360.43,48472.08,44121.24,47440.0,3297.5672843009
2021-02-27,47440.0,48380.14,44510.0,44673.36,1191.0554625027
2021-02-28,44673.36,46920.0,43033.66,46408.05,2188.5448742365
2021-03-01,46408.05,50290.97,45700.01,49023.76,3079.2239192507
2021-03-02,49023.76,49757.22,47076.52,48749.78,1887.7073157422
2021-03-03,48749.78,52737.2,48697.28,49597.23,2756.2683964682
2021-03-04,49597.23,50754.39,46297.47,47339.92,2507.351760586
2021-03-05,47339.92,49455.61,46443.16,48648.76,1774.9251999728
2021-03-06,48648.76,49915.73,47096.87,49610.32,1027.2873780594
2021-03-07,49610.32,51832.15,49135.73,50591.21,1157.0422112639
2021-03-08,50591.21,54126.0,49300.01,53931.34,1880.7228822407
2021-03-09,53931.34,55847.68,53140.76,53466.19,1933.1530114248
2021-03-10,53466.19,57400.0,53049.0,55971.68,2062.2855858739
2021-03-11,55971.68,58120.0,54281.74,57111.63,1776.0904192727
2021-03-12,57111.63,57959.22,55050.0,56705.84,1595.5801578923
2021-03-13,56705.84,61785.0,56284.51,61354.75,2135.3074470917
2021-03-14,61354.75,61500.82,58750.0,60362.18,1286.1463606257
2021-03-15,60362.18,60561.59,53238.69,54255.04,3453.0906241436
2021-03-16,54255.04,57185.78,53589.0,55548.73,1350.9693820484
2021-03-17,55548.73,59567.59,54144.95,58687.36,1950.943234933
2021-03-18,58687.36,60099.99,56239.55,57793.71,1594.3797143462
2021-03-19,57793.71,59448.39,57507.61,58428.9,1014.1684193735
2021-03-20,58428.9,59880.0,57469.36,57833.32,774.2225338051
2021-03-21,57833.32,58164.58,55500.0,57551.47,781.348959189
2021-03-22,57551.47,58445.36,53733.67,54710.81,1771.2047882501
2021-03-23,54710.81,55903.62,53000.0,54375.12,1916.1437117473
2021-03-24,54375.12,57245.0,51533.89,52152.85,2556.0175446804
2021-03-25,52152.85,53234.52,50387.01,52450.8,1736.9858811255
2021-03-26,52450.8,55627.21,52205.36,54804.02,1655.3120371576
2021-03-27,54804.02,56624.33,53990.0,56094.03,730.3734161311
2021-03-28,56094.03,56576.23,54711.01,55351.0,453.4449768443
2021-03-29,55351.0,58430.77,54889.09,57155.81,2020.255879377
2021-03-30,57155.81,59385.0,57024.4,58621.67,933.9724073836
2021-03-31,58621.67,59800.0,56880.0,59143.58,1679.5501714429
2021-04-01,59143.58,60100.0,57946.28,59800.0,1221.000419928
2021-04-02,59800.0,59950.0,58485.68,59251.04,760.6411395158
2021-04-03,59251.04,59851.52,56500.0,57557.71,834.4516236368
2021-04-04,57557.71,58500.94,57042.53,57479.64,288.2999040605
2021-04-05,57479.64,59468.95,56810.28,58638.14,845.1824567714
2021-04-06,58638.14,59028.19,57255.0,57934.16,1173.7192868101
2021-04-07,57934.16,58675.79,55450.0,56559.59,1994.9147813654
2021-04-08,56559.59,58400.0,56370.7,58014.19,762.915161705
